# 35761 addresses changed in all 3 diffs
# values from level17.snap; addr  int32_le  float32  hex
  0x00007ffb63f686f4          557   7.8052e-43  2d020000
* 0x00007ffb63f686f8    664975840   4.5166e-15  e0b9a227
  0x00007ffb63f686f9    757572281   9.5290e-12  b9a2272d
  0x00007ffb63f686fa     36513698   1.2721e-37  a2272d02
  0x00007ffb63f686fb       142631   1.9987e-40  272d0200
  0x00007ffb63f686fc          557   7.8052e-43  2d020000
* 0x00007ffb63f68701    757572282   9.5290e-12  baa2272d
  0x00007ffb63f68702     36513698   1.2721e-37  a2272d02
  0x00007ffb63f68703       142631   1.9987e-40  272d0200
  0x00007ffb63f68704          557   7.8052e-43  2d020000
* 0x00007ffb63f68708    664976160   4.5167e-15  20bba227
  0x00007ffb63f68709    757572283   9.5290e-12  bba2272d
  0x00007ffb63f6870a     36513698   1.2721e-37  a2272d02
  0x00007ffb63f6870b       142631   1.9987e-40  272d0200
  0x00007ffb63f6870c          557   7.8052e-43  2d020000
* 0x00007ffb63f68710    666087584   4.9874e-15  a0b0b327
  0x00007ffb63f68711    757576624   9.5327e-12  b0b3272d
  0x00007ffb63f68712     36513715   1.2721e-37  b3272d02
  0x00007ffb63f68713       142631   1.9987e-40  272d0200
  0x00007ffb63f68714          557   7.8052e-43  2d020000
* 0x00007ffb63f68718    666087776   4.9875e-15  60b1b327
  0x00007ffb63f68719    757576625   9.5328e-12  b1b3272d
  0x00007ffb63f6871a     36513715   1.2721e-37  b3272d02
  0x00007ffb63f6871b       142631   1.9987e-40  272d0200
  0x00007ffb63f6871c          557   7.8052e-43  2d020000
* 0x00007ffb63f68720    666087520   4.9874e-15  60b0b327
  0x00007ffb63f68721    757576624   9.5327e-12  b0b3272d
  0x00007ffb63f68722     36513715   1.2721e-37  b3272d02
  0x00007ffb63f68723       142631   1.9987e-40  272d0200
  0x00007ffb63f68724          557   7.8052e-43  2d020000
* 0x00007ffb63f68729    757576629   9.5328e-12  b5b3272d
  0x00007ffb63f6872a     36513715   1.2721e-37  b3272d02
  0x00007ffb63f6872b       142631   1.9987e-40  272d0200
  0x00007ffb63f6872c          557   7.8052e-43  2d020000
* 0x00007ffb63f68730         3344   4.6859e-42  100d0000
* 0x00007ffb63f8e020         1113   1.5596e-42  59040000
* 0x00007ffb63f8e024          253   3.5453e-43  fd000000
* 0x00007ffb63f8e1c0   1490735049   1.9247e+15  c9cfda58
  0x00007ffb63f8e1c1  -1973888305  -1.0441e-32  cfda588a
  0x00007ffb63f8e1c2   -846571302  -2.9013e+08  da588acd
  0x00007ffb63f8e1c3     13470296   1.8876e-38  588acd00
  0x00007ffb63f8e1c4        52618   7.3734e-41  8acd0000
  0x00007ffb63f8e1c5          205   2.8727e-43  cd000000
* 0x00007ffb63f8e200  -1490735050  -2.2924e-15  363025a7
  0x00007ffb63f8e201   1973888304   4.2376e+32  3025a775
  0x00007ffb63f8e202    846571301   1.4299e-08  25a77532
  0x00007ffb63f8e203    -13470297  -2.3721e+38  a77532ff
  0x00007ffb63f8e204       -52619   nan  7532ffff
  0x00007ffb63f8e205    100663090   2.4074e-35  32ffff05
* 0x00007ffb63f8e320    255330440   9.0735e-30  8808380f
  0x00007ffb63f8e321  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb63f8e322   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb63f8e323     16295183   2.2834e-38  0fa5f800
  0x00007ffb63f8e324        63653   8.9197e-41  a5f80000
  0x00007ffb63f8e325  -2013265672  -3.8520e-34  f8000088
  0x00007ffb63f8e326    143130624   8.1852e-34  00008808
* 0x00007ffb63f8e328    255330440   9.0735e-30  8808380f
  0x00007ffb63f8e329  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb63f8e32a   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb63f8e32b     16295183   2.2834e-38  0fa5f800
  0x00007ffb63f8e32c   1610676389   3.7173e+19  a5f80060
  0x00007ffb63f8e32d  -1973419784  -1.0785e-32  f800608a
  0x00007ffb63f8e32e    143286272   8.3281e-34  00608a08
* 0x00007ffb63f8e330    255330442   9.0735e-30  8a08380f
  0x00007ffb63f8e331  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb63f8e332   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb63f8e333     16295183   2.2834e-38  0fa5f800
  0x00007ffb63f8e334        63653   8.9197e-41  a5f80000
  0x00007ffb63f8e335   2030043384   4.1540e+34  f8000079
  0x00007ffb63f8e336    578355200   3.3746e-18  00007922
* 0x00007ffb63f8e338   1433870969   1.6983e+13  79227755
  0x00007ffb63f8e339  -1588234462  -7.2325e-19  227755a1
  0x00007ffb63f8e33a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb63f8e33b     16294229   2.2833e-38  55a1f800
  0x00007ffb63f8e33c        63649   8.9191e-41  a1f80000
  0x00007ffb63f8e33d   2030043384   4.1540e+34  f8000079
* 0x00007ffb63f8e340   1433870969   1.6983e+13  79227755
  0x00007ffb63f8e341  -1588234462  -7.2325e-19  227755a1
  0x00007ffb63f8e342   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb63f8e343     16294229   2.2833e-38  55a1f800
  0x00007ffb63f8e344        63649   8.9191e-41  a1f80000
  0x00007ffb63f8e345   2030043384   4.1540e+34  f8000079
* 0x00007ffb63f8e348   1433870969   1.6983e+13  79227755
  0x00007ffb63f8e349  -1588234462  -7.2325e-19  227755a1
  0x00007ffb63f8e34a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb63f8e34b     16294229   2.2833e-38  55a1f800
  0x00007ffb63f8e34c        63649   8.9191e-41  a1f80000
  0x00007ffb63f8e34d     16777464   2.3511e-38  f8000001
* 0x00007ffb64715180  -1014415375  -2.7450e+02  f13f89c3
  0x00007ffb64715181    918784319   5.8274e-06  3f89c336
  0x00007ffb64715182   -214514807  -1.4480e+31  89c336f3
  0x00007ffb64715183     15939267   2.2336e-38  c336f300
  0x00007ffb64715184        62262   8.7248e-41  36f30000
  0x00007ffb64715185          243   3.4052e-43  f3000000
* 0x00007ffb647151c0   1014415374   1.5060e-02  0ec0763c
  0x00007ffb647151c1   -918784320  -7.7195e+05  c0763cc9
  0x00007ffb647151c2    214514806   3.1005e-31  763cc90c
  0x00007ffb647151c3    -15939268  -1.8714e+38  3cc90cff
  0x00007ffb647151c4       -62263   nan  c90cffff
  0x00007ffb647151c5    100663052   2.4074e-35  0cffff05
* 0x00007ffb64715260    258288212   1.1299e-29  542a650f
  0x00007ffb64715261  -1525717718  -1.2438e-16  2a650fa5
  0x00007ffb64715262   -123400347  -2.6783e+34  650fa5f8
  0x00007ffb64715263     16295183   2.2834e-38  0fa5f800
  0x00007ffb64715264        63653   8.9197e-41  a5f80000
  0x00007ffb64715265   1409286392   2.1991e+12  f8000054
  0x00007ffb64715266    710148096   1.8829e-13  0000542a
* 0x00007ffb64715268    258288212   1.1299e-29  542a650f
  0x00007ffb64715269  -1525717718  -1.2438e-16  2a650fa5
  0x00007ffb6471526a   -123400347  -2.6783e+34  650fa5f8
  0x00007ffb6471526b     16295183   2.2834e-38  0fa5f800
  0x00007ffb6471526c    536934565   1.0924e-19  a5f80020
  0x00007ffb6471526d   1444937976   4.3982e+13  f8002056
  0x00007ffb6471526e    710287360   1.9018e-13  0020562a
* 0x00007ffb64715270    258288214   1.1299e-29  562a650f
  0x00007ffb64715271  -1525717718  -1.2438e-16  2a650fa5
  0x00007ffb64715272   -123400347  -2.6783e+34  650fa5f8
  0x00007ffb64715273     16295183   2.2834e-38  0fa5f800
  0x00007ffb64715274        63653   8.9197e-41  a5f80000
  0x00007ffb64715275   2030043384   4.1540e+34  f8000079
  0x00007ffb64715276    578355200   3.3746e-18  00007922
* 0x00007ffb64715278   1433870969   1.6983e+13  79227755
  0x00007ffb64715279  -1588234462  -7.2325e-19  227755a1
  0x00007ffb6471527a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb6471527b     16294229   2.2833e-38  55a1f800
  0x00007ffb6471527c        63649   8.9191e-41  a1f80000
  0x00007ffb6471527d   2030043384   4.1540e+34  f8000079
* 0x00007ffb64715280   1433870969   1.6983e+13  79227755
  0x00007ffb64715281  -1588234462  -7.2325e-19  227755a1
  0x00007ffb64715282   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb64715283     16294229   2.2833e-38  55a1f800
  0x00007ffb64715284        63649   8.9191e-41  a1f80000
  0x00007ffb64715285   2030043384   4.1540e+34  f8000079
* 0x00007ffb64715288   1433870969   1.6983e+13  79227755
  0x00007ffb64715289  -1588234462  -7.2325e-19  227755a1
  0x00007ffb6471528a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb6471528b     16294229   2.2833e-38  55a1f800
  0x00007ffb6471528c        63649   8.9191e-41  a1f80000
  0x00007ffb6471528d     16777464   2.3511e-38  f8000001
* 0x00007ffb6594bf40          553   7.7492e-43  29020000
  0x00007ffb6594bf41   -637534206  -9.0072e+15  020000da
* 0x00007ffb6594bf44          218   3.0548e-43  da000000
* 0x00007ffb6594c018          569   7.9734e-43  39020000
  0x00007ffb6594c019   -620756990  -3.6029e+16  020000db
* 0x00007ffb6594c01c          219   3.0688e-43  db000000
* 0x00007ffb6594c088          585   8.1976e-43  49020000
* 0x00007ffb6594c08c          220   3.0829e-43  dc000000
* 0x00007ffb65a980a1    755537639   7.7642e-12  e796082d
  0x00007ffb65a980a2     36505750   1.2712e-37  96082d02
  0x00007ffb65a980a3       142600   1.9983e-40  082d0200
  0x00007ffb65a980a4          557   7.8052e-43  2d020000
* 0x00007ffb65a980ba     36504468   1.2711e-37  94032d02
  0x00007ffb65a980bb       142595   1.9982e-40  032d0200
  0x00007ffb65a980bc          557   7.8052e-43  2d020000
* 0x00007ffb65a980c2     36504468   1.2711e-37  94032d02
  0x00007ffb65a980c3       142595   1.9982e-40  032d0200
  0x00007ffb65a980c4          557   7.8052e-43  2d020000
* 0x00007ffb65a980d2     36504468   1.2711e-37  94032d02
  0x00007ffb65a980d3       142595   1.9982e-40  032d0200
  0x00007ffb65a980d4          557   7.8052e-43  2d020000
* 0x00007ffb65a980e2     36504468   1.2711e-37  94032d02
  0x00007ffb65a980e3       142595   1.9982e-40  032d0200
  0x00007ffb65a980e4          557   7.8052e-43  2d020000
* 0x00007ffb65a980e9    755572806   7.7947e-12  4620092d
  0x00007ffb65a980ea     36505888   1.2713e-37  20092d02
  0x00007ffb65a980eb       142601   1.9983e-40  092d0200
  0x00007ffb65a980ec          557   7.8052e-43  2d020000
* 0x00007ffb65a980f0    151569856   1.6463e-33  c0c50809
  0x00007ffb65a980f1    755566789   7.7895e-12  c508092d
  0x00007ffb65a980f2     36505864   1.2713e-37  08092d02
  0x00007ffb65a980f3       142601   1.9983e-40  092d0200
  0x00007ffb65a980f4          557   7.8052e-43  2d020000
* 0x00007ffb65a98138        35764   5.0116e-41  b48b0000
  0x00007ffb65a98139    872415371   1.1921e-07  8b000034
* 0x00007ffb65a9813c        19508   2.7337e-41  344c0000
  0x00007ffb65a9813d           76   1.0650e-43  4c000000
* 0x00007ffb65a98148          352   4.9326e-43  60010000
* 0x00007ffb65a98169    755084797   7.3714e-12  fdad012d
  0x00007ffb65a9816a     36503981   1.2711e-37  ad012d02
  0x00007ffb65a9816b       142593   1.9982e-40  012d0200
  0x00007ffb65a9816c          557   7.8052e-43  2d020000
* 0x00007ffb65a98170        35764   5.0116e-41  b48b0000
  0x00007ffb65a98171    872415371   1.1921e-07  8b000034
* 0x00007ffb65a98174        19508   2.7337e-41  344c0000
  0x00007ffb65a98175           76   1.0650e-43  4c000000
* 0x00007ffb65a98180          352   4.9326e-43  60010000
* 0x00007ffb65a98188    833830345   5.2166e-09  c93db331
  0x00007ffb65a98189  -1959677123  -3.4224e-32  3db3318b
  0x00007ffb65a9818a  -1081396813  -1.0875e+00  b3318bbf
  0x00007ffb65a9818b     -4224207   nan  318bbfff
  0x00007ffb65a9818c   1224720267   5.2377e+05  8bbfff48
  0x00007ffb65a9818d  -1723269185  -1.0391e-23  bfff4899
  0x00007ffb65a9818e  -1097250561  -2.9939e-01  ff4899be
  0x00007ffb65a9818f   1304336712   3.9971e+08  4899be4d
  0x00007ffb65a98190   1414381209   3.5347e+12  99be4d54
  0x00007ffb65a98191     22302142   3.8994e-38  be4d5401
  0x00007ffb65a98192     33641549   9.5016e-38  4d540102
  0x00007ffb65a98193  -1040055980  -3.2501e+01  540102c2
  0x00007ffb65a98194   -977141247  -6.2083e+03  0102c2c5
  0x00007ffb65a98195     29737474   7.2645e-38  02c2c501
  0x00007ffb65a98196   1895941570   6.4260e+29  c2c50171
  0x00007ffb65a98197  -1720647227  -1.2460e-23  c5017199
* 0x00007ffb65a981d9    755081694   7.3687e-12  dea1012d
  0x00007ffb65a981da     36503969   1.2711e-37  a1012d02
  0x00007ffb65a981db       142593   1.9982e-40  012d0200
  0x00007ffb65a981dc          557   7.8052e-43  2d020000
* 0x00007ffb65a981e0        35764   5.0116e-41  b48b0000
  0x00007ffb65a981e1    872415371   1.1921e-07  8b000034
* 0x00007ffb65a981e4        19508   2.7337e-41  344c0000
  0x00007ffb65a981e5           76   1.0650e-43  4c000000
* 0x00007ffb65a981f0          352   4.9326e-43  60010000
* 0x00007ffb65a981f8   -511528067  -3.0138e+20  7db382e1
  0x00007ffb65a981f9    954303155   1.0753e-04  b382e138
  0x00007ffb65a981fa  -1153900158  -2.8211e-03  82e138bb
  0x00007ffb65a981fb   1639659745   4.3170e+20  e138bb61
  0x00007ffb65a981fc   1298250552   2.3670e+08  38bb614d
  0x00007ffb65a981fd  -1320328773  -2.9887e-09  bb614db1
  0x00007ffb65a981fe  -1850651295  -2.7973e-28  614db191
  0x00007ffb65a981ff   -191778483  -9.2344e+31  4db191f4
  0x00007ffb65a98200  -1376480847  -2.7804e-11  b191f4ad
  0x00007ffb65a98201   1101919377   2.1744e+01  91f4ad41
  0x00007ffb65a98202    306294260   6.1114e-28  f4ad4112
  0x00007ffb65a98203    554844589   4.9554e-19  ad411221
  0x00007ffb65a98204  -1340009919  -5.8597e-10  411221b0
  0x00007ffb65a98205     28320018   6.4700e-38  1221b001
  0x00007ffb65a98206   1895936033   6.4218e+29  21b00171
  0x00007ffb65a98207  -1720647248  -1.2460e-23  b0017199
* 0x00007ffb65a98211    755197988   7.4696e-12  2468032d
  0x00007ffb65a98212     36504424   1.2711e-37  68032d02
  0x00007ffb65a98213       142595   1.9982e-40  032d0200
  0x00007ffb65a98214          557   7.8052e-43  2d020000
* 0x00007ffb65a98249    755081694   7.3687e-12  dea1012d
  0x00007ffb65a9824a     36503969   1.2711e-37  a1012d02
  0x00007ffb65a9824b       142593   1.9982e-40  012d0200
  0x00007ffb65a9824c          557   7.8052e-43  2d020000
* 0x00007ffb65a98250        35764   5.0116e-41  b48b0000
  0x00007ffb65a98251    872415371   1.1921e-07  8b000034
* 0x00007ffb65a98254        19508   2.7337e-41  344c0000
  0x00007ffb65a98255           76   1.0650e-43  4c000000
* 0x00007ffb65a98260          352   4.9326e-43  60010000
* 0x00007ffb65a98268   2083119634   3.5283e+36  12e2297c
  0x00007ffb65a98269   1920739810   4.9946e+30  e2297c72
  0x00007ffb65a9826a  -1166902231  -9.2501e-04  297c72ba
  0x00007ffb65a9826b    599421564   2.0215e-17  7c72ba23
  0x00007ffb65a9826c   1126414962   1.6373e+02  72ba2343
  0x00007ffb65a9826d  -1773984838  -1.5763e-25  ba234396
  0x00007ffb65a9826e  -1281998045  -6.9971e-08  234396b3
  0x00007ffb65a9826f  -2051828157  -1.6888e-35  4396b385
  0x00007ffb65a98270    897954710   9.9615e-07  96b38535
  0x00007ffb65a98271    288720307   1.4320e-28  b3853511
  0x00007ffb65a98272    -99535483  -1.8849e+35  853511fa
  0x00007ffb65a98273   1341788469   8.3909e+09  3511fa4f
  0x00007ffb65a98274  -1487930863  -2.8863e-15  11fa4fa7
  0x00007ffb65a98275     27742202   6.1461e-38  fa4fa701
  0x00007ffb65a98276   1895933775   6.4201e+29  4fa70171
  0x00007ffb65a98277  -1720647257  -1.2460e-23  a7017199
* 0x00007ffb65a98281    755197988   7.4696e-12  2468032d
  0x00007ffb65a98282     36504424   1.2711e-37  68032d02
  0x00007ffb65a98283       142595   1.9982e-40  032d0200
  0x00007ffb65a98284          557   7.8052e-43  2d020000
* 0x00007ffb65a98288        35764   5.0116e-41  b48b0000
  0x00007ffb65a98289    335544459   6.4625e-27  8b000014
* 0x00007ffb65a9828c        35092   4.9174e-41  14890000
  0x00007ffb65a9828d          137   1.9198e-43  89000000
* 0x00007ffb65a98298          353   4.9466e-43  61010000
* 0x00007ffb65a982b9    755084797   7.3714e-12  fdad012d
  0x00007ffb65a982ba     36503981   1.2711e-37  ad012d02
  0x00007ffb65a982bb       142593   1.9982e-40  012d0200
  0x00007ffb65a982bc          557   7.8052e-43  2d020000
* 0x00007ffb65a98800  -1043661042  -2.5375e+01  0effcac1
  0x00007ffb65a98801   1237437183   1.5876e+06  ffcac149
  0x00007ffb65a98802   -683032118  -2.2183e+14  cac149d7
  0x00007ffb65a98803     14109121   1.9771e-38  c149d700
  0x00007ffb65a98804        55113   7.7230e-41  49d70000
  0x00007ffb65a98805          215   3.0128e-43  d7000000
* 0x00007ffb65a98840   1043661041   1.7676e-01  f100353e
  0x00007ffb65a98841  -1237437184  -2.8343e-06  00353eb6
  0x00007ffb65a98842    683032117   2.0233e-14  353eb628
  0x00007ffb65a98843    -14109122  -2.2426e+38  3eb628ff
  0x00007ffb65a98844       -55114   nan  b628ffff
  0x00007ffb65a98845    100663080   2.4074e-35  28ffff05
* 0x00007ffb65a98960    259287157   1.2050e-29  7568740f
  0x00007ffb65a98961  -1525713816  -1.2443e-16  68740fa5
  0x00007ffb65a98962   -123400332  -2.6783e+34  740fa5f8
  0x00007ffb65a98963     16295183   2.2834e-38  0fa5f800
  0x00007ffb65a98964   1610676389   3.7173e+19  a5f80060
  0x00007ffb65a98965   1952448760   7.0990e+31  f8006074
  0x00007ffb65a98966   1752457216   4.6161e+24  00607468
* 0x00007ffb65a98968    259287156   1.2050e-29  7468740f
  0x00007ffb65a98969  -1525713816  -1.2443e-16  68740fa5
  0x00007ffb65a9896a   -123400332  -2.6783e+34  740fa5f8
  0x00007ffb65a9896b     16295183   2.2834e-38  0fa5f800
  0x00007ffb65a9896c        63653   8.9197e-41  a5f80000
  0x00007ffb65a9896d   1996488952   2.5962e+33  f8000077
  0x00007ffb65a9896e   1752629248   4.6657e+24  00007768
* 0x00007ffb65a98970    259287159   1.2050e-29  7768740f
  0x00007ffb65a98971  -1525713816  -1.2443e-16  68740fa5
  0x00007ffb65a98972   -123400332  -2.6783e+34  740fa5f8
  0x00007ffb65a98973     16295183   2.2834e-38  0fa5f800
  0x00007ffb65a98974   1610676389   3.7173e+19  a5f80060
  0x00007ffb65a98975   2036334840   7.2693e+34  f8006079
  0x00007ffb65a98976    578379776   3.3797e-18  00607922
* 0x00007ffb65a98978   1433870969   1.6983e+13  79227755
  0x00007ffb65a98979  -1588234462  -7.2325e-19  227755a1
  0x00007ffb65a9897a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb65a9897b     16294229   2.2833e-38  55a1f800
  0x00007ffb65a9897c        63649   8.9191e-41  a1f80000
  0x00007ffb65a9897d   2030043384   4.1540e+34  f8000079
* 0x00007ffb65a98980   1433870969   1.6983e+13  79227755
  0x00007ffb65a98981  -1588234462  -7.2325e-19  227755a1
  0x00007ffb65a98982   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb65a98983     16294229   2.2833e-38  55a1f800
  0x00007ffb65a98984        63649   8.9191e-41  a1f80000
  0x00007ffb65a98985   2030043384   4.1540e+34  f8000079
* 0x00007ffb65a98988   1433870969   1.6983e+13  79227755
  0x00007ffb65a98989  -1588234462  -7.2325e-19  227755a1
  0x00007ffb65a9898a   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb65a9898b     16294229   2.2833e-38  55a1f800
  0x00007ffb65a9898c        63649   8.9191e-41  a1f80000
  0x00007ffb65a9898d     16777464   2.3511e-38  f8000001
* 0x00007ffb65a99220     27382224   5.9443e-38  d0d1a101
  0x00007ffb65a99221    755081681   7.3687e-12  d1a1012d
  0x00007ffb65a99222     36503969   1.2711e-37  a1012d02
  0x00007ffb65a99223       142593   1.9982e-40  012d0200
  0x00007ffb65a99224          557   7.8052e-43  2d020000
* 0x00007ffb65a9923a     36504770   1.2711e-37  c2042d02
  0x00007ffb65a9923b       142596   1.9982e-40  042d0200
  0x00007ffb65a9923c          557   7.8052e-43  2d020000
* 0x00007ffb65a99242     36504898   1.2712e-37  42052d02
  0x00007ffb65a99243       142597   1.9982e-40  052d0200
  0x00007ffb65a99244          557   7.8052e-43  2d020000
* 0x00007ffb65a9967a     36504770   1.2711e-37  c2042d02
  0x00007ffb65a9967b       142596   1.9982e-40  042d0200
  0x00007ffb65a9967c          557   7.8052e-43  2d020000
* 0x00007ffb65a99899    755572806   7.7947e-12  4620092d
  0x00007ffb65a9989a     36505888   1.2713e-37  20092d02
  0x00007ffb65a9989b       142601   1.9983e-40  092d0200
  0x00007ffb65a9989c          557   7.8052e-43  2d020000
* 0x00007ffb65a99900    153109824   1.9292e-33  40452009
  0x00007ffb65a99901    755572805   7.7947e-12  4520092d
  0x00007ffb65a99902     36505888   1.2713e-37  20092d02
  0x00007ffb65a99903       142601   1.9983e-40  092d0200
  0x00007ffb65a99904          557   7.8052e-43  2d020000
* 0x00007ffb65a99b31    755572806   7.7947e-12  4620092d
  0x00007ffb65a99b32     36505888   1.2713e-37  20092d02
  0x00007ffb65a99b33       142601   1.9983e-40  092d0200
  0x00007ffb65a99b34          557   7.8052e-43  2d020000
* 0x00007ffb65a99b3c        35764   5.0116e-41  b48b0000
  0x00007ffb65a99b3d          139   1.9478e-43  8b000000
* 0x00007ffb65a99bd8    147435376   1.2138e-33  70afc908
  0x00007ffb65a99bd9    755550639   7.7755e-12  afc9082d
  0x00007ffb65a99bda     36505801   1.2713e-37  c9082d02
  0x00007ffb65a99bdb       142600   1.9983e-40  082d0200
  0x00007ffb65a99bdc          557   7.8052e-43  2d020000
* 0x00007ffb65a99d28   1605715320   2.6124e+19  7845b55f
  0x00007ffb65a99d29      6272325   8.7894e-39  45b55f00
  0x00007ffb65a99d2a        24501   3.4333e-41  b55f0000
  0x00007ffb65a99d2b           95   1.3312e-43  5f000000
* 0x00007ffb65a99d34        35764   5.0116e-41  b48b0000
  0x00007ffb65a99d35     16777355   2.3510e-38  8b000001
* 0x00007ffb65a99d40     27386064   5.9465e-38  d0e0a101
  0x00007ffb65a99d41    755081696   7.3687e-12  e0a1012d
  0x00007ffb65a99d42     36503969   1.2711e-37  a1012d02
  0x00007ffb65a99d43       142593   1.9982e-40  012d0200
  0x00007ffb65a99d44          557   7.8052e-43  2d020000
* 0x00007ffb65a99d48     27385488   5.9461e-38  90dea101
  0x00007ffb65a99d49    755081694   7.3687e-12  dea1012d
  0x00007ffb65a99d4a     36503969   1.2711e-37  a1012d02
  0x00007ffb65a99d4b       142593   1.9982e-40  012d0200
  0x00007ffb65a99d4c          557   7.8052e-43  2d020000
* 0x00007ffb65a99d50     28179776   6.3914e-38  40fdad01
  0x00007ffb65a99d51    755084797   7.3714e-12  fdad012d
  0x00007ffb65a99d52     36503981   1.2711e-37  ad012d02
  0x00007ffb65a99d53       142593   1.9982e-40  012d0200
  0x00007ffb65a99d54          557   7.8052e-43  2d020000
* 0x00007ffb660ce040    663884624   4.0544e-15  50139227
  0x00007ffb660ce041    757568019   9.5253e-12  1392272d
  0x00007ffb660ce042     36513682   1.2721e-37  92272d02
  0x00007ffb660ce043       142631   1.9987e-40  272d0200
  0x00007ffb660ce044          557   7.8052e-43  2d020000
* 0x00007ffb660ce049    757568021   9.5253e-12  1592272d
  0x00007ffb660ce04a     36513682   1.2721e-37  92272d02
  0x00007ffb660ce04b       142631   1.9987e-40  272d0200
  0x00007ffb660ce04c          557   7.8052e-43  2d020000
* 0x00007ffb660ce090    664976800   4.5170e-15  a0bda227
  0x00007ffb660ce091    757572285   9.5290e-12  bda2272d
  0x00007ffb660ce092     36513698   1.2721e-37  a2272d02
  0x00007ffb660ce093       142631   1.9987e-40  272d0200
  0x00007ffb660ce094          557   7.8052e-43  2d020000
* 0x00007ffb660ce098    664976224   4.5167e-15  60bba227
  0x00007ffb660ce099    757572283   9.5290e-12  bba2272d
  0x00007ffb660ce09a     36513698   1.2721e-37  a2272d02
  0x00007ffb660ce09b       142631   1.9987e-40  272d0200
  0x00007ffb660ce09c          557   7.8052e-43  2d020000
* 0x00007ffb660ce180  -1253038892  -7.7540e-07  d42450b5
  0x00007ffb660ce181  -1917497308  -1.1174e-30  2450b58d
  0x00007ffb660ce182   1452127568   7.7905e+13  50b58d56
  0x00007ffb660ce183      5672373   7.9487e-39  b58d5600
  0x00007ffb660ce184        22157   3.1049e-41  8d560000
  0x00007ffb660ce185           86   1.2051e-43  56000000
* 0x00007ffb660ce1c0   1253038891   5.7625e+06  2bdbaf4a
  0x00007ffb660ce1c1   1917497307   4.0146e+30  dbaf4a72
  0x00007ffb660ce1c2  -1452127569  -5.3800e-14  af4a72a9
  0x00007ffb660ce1c3     -5672374   nan  4a72a9ff
  0x00007ffb660ce1c4       -22158   nan  72a9ffff
  0x00007ffb660ce1c5    100663209   2.4074e-35  a9ffff05
* 0x00007ffb660ceba0    255330442   9.0735e-30  8a08380f
  0x00007ffb660ceba1  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb660ceba2   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb660ceba3     16295183   2.2834e-38  0fa5f800
  0x00007ffb660ceba4    536934565   1.0924e-19  a5f80020
  0x00007ffb660ceba5  -1927282440  -4.9305e-31  f800208d
  0x00007ffb660ceba6    143466496   8.4937e-34  00208d08
  0x00007ffb660ceba7    940084512   3.2556e-05  208d0838
  0x00007ffb660ceba8    255330445   9.0735e-30  8d08380f
  0x00007ffb660ceba9  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb660cebaa   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb660cebab     16295183   2.2834e-38  0fa5f800
  0x00007ffb660cebac    268499109   2.5435e-29  a5f80010
  0x00007ffb660cebad  -1945108232  -1.1094e-31  f800108c
  0x00007ffb660cebae    143396864   8.4297e-34  00108c08
  0x00007ffb660cebaf    940084240   3.2555e-05  108c0838
  0x00007ffb660cebb0    255330444   9.0735e-30  8c08380f
  0x00007ffb660cebb1  -1525729272  -1.2422e-16  08380fa5
  0x00007ffb660cebb2   -123400392  -2.6782e+34  380fa5f8
  0x00007ffb660cebb3     16295183   2.2834e-38  0fa5f800
  0x00007ffb660cebb4    536934565   1.0924e-19  a5f80020
  0x00007ffb660cebb5   2032140536   5.1924e+34  f8002079
  0x00007ffb660cebb6    578363392   3.3763e-18  00207922
  0x00007ffb660cebb7   1998747936   3.2953e+33  20792277
  0x00007ffb660cebb8   1433870969   1.6983e+13  79227755
  0x00007ffb660cebb9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb660cebba   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb660cebbb     16294229   2.2833e-38  55a1f800
  0x00007ffb660cebbc        63649   8.9191e-41  a1f80000
  0x00007ffb660cebbd   2030043384   4.1540e+34  f8000079
* 0x00007ffb660cebc0   1433870969   1.6983e+13  79227755
  0x00007ffb660cebc1  -1588234462  -7.2325e-19  227755a1
  0x00007ffb660cebc2   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb660cebc3     16294229   2.2833e-38  55a1f800
  0x00007ffb660cebc4        63649   8.9191e-41  a1f80000
  0x00007ffb660cebc5   2030043384   4.1540e+34  f8000079
* 0x00007ffb660cebc8   1433870969   1.6983e+13  79227755
